user_id,signup_date,country,city,acquisition_channel
741,2022-02-08,India,Delhi,organic
742,2022-04-19,India,Indore,ads
743,2023-11-24,India,Pune,ads
744,2022-02-11,India,Mumbai,ads
745,2022-07-05,India,Indore,ads
746,2023-02-02,India,Indore,ads
747,2022-08-11,India,Indore,ads
748,2023-09-26,India,Delhi,organic
749,2022-05-13,India,Jammu,ads
750,2022-06-12,India,Indore,organic
751,2022-08-03,India,Pune,referral
752,2024-01-03,India,Mumbai,organic
753,2022-08-23,India,Pune,organic
754,2024-04-22,India,Delhi,organic
755,2023-10-20,India,Delhi,ads
756,2024-01-21,India,Pune,ads
757,2023-08-11,India,Jammu,ads
758,2022-01-09,India,Delhi,ads
759,2022-03-15,India,Delhi,organic
760,2023-05-07,India,Pune,referral
761,2022-09-10,India,Delhi,referral
762,2022-08-18,India,Jammu,ads
763,2023-06-03,India,Jammu,referral
764,2022-06-23,India,Jammu,ads
765,2023-10-15,India,Mumbai,referral
766,2022-06-17,India,Jammu,ads
767,2022-06-19,India,Jammu,ads
768,2023-01-28,India,Mumbai,ads
769,2024-03-05,India,Indore,referral
770,2023-09-26,India,Delhi,ads
771,2022-07-13,India,Jammu,ads
772,2023-06-01,India,Delhi,referral
773,2022-01-29,India,Pune,referral
774,2022-06-14,India,Delhi,ads
775,2023-02-26,India,Mumbai,organic
776,2022-12-05,India,Delhi,ads
777,2023-10-10,India,Delhi,ads
778,2023-05-11,India,Delhi,ads
779,2022-12-31,India,Indore,ads
780,2024-04-12,India,Indore,organic
781,2022-12-08,India,Pune,organic
782,2023-05-15,India,Mumbai,ads
783,2023-10-19,India,Delhi,organic
784,2023-05-26,India,Delhi,organic
785,2022-11-23,India,Delhi,ads
786,2022-08-05,India,Delhi,ads
787,2022-10-28,India,Indore,organic
788,2022-05-12,India,Pune,organic
789,2024-03-14,India,Jammu,organic
790,2022-03-11,India,Mumbai,organic
791,2022-09-09,India,Delhi,ads
792,2023-02-19,India,Pune,organic
793,2024-02-26,India,Jammu,ads
794,2023-03-21,India,Pune,referral
795,2024-05-25,India,Indore,organic
796,2022-07-01,India,Jammu,ads
797,2022-06-16,India,Pune,ads
798,2022-04-01,India,Indore,referral
799,2023-12-15,India,Pune,ads
800,2024-05-07,India,Pune,organic
801,2023-06-15,India,Jammu,organic
802,2022-02-08,India,Indore,organic
803,2022-05-06,India,Delhi,ads
804,2023-03-27,India,Mumbai,organic
805,2022-06-22,India,Jammu,referral
806,2023-10-15,India,Indore,referral
807,2024-01-24,India,Pune,organic
808,2022-08-08,India,Indore,referral
809,2023-09-30,India,Mumbai,organic
810,2022-02-27,India,Mumbai,ads
811,2023-10-22,India,Delhi,organic
812,2023-04-21,India,Delhi,ads
813,2023-04-01,India,Mumbai,ads
814,2024-04-08,India,Jammu,ads
815,2024-06-13,India,Jammu,referral
816,2022-12-27,India,Pune,organic
817,2022-01-01,India,Delhi,organic
818,2023-01-22,India,Pune,ads
819,2022-12-14,India,Delhi,ads
820,2022-07-09,India,Mumbai,ads
821,2023-05-20,India,Jammu,organic
822,2022-07-10,India,Jammu,ads
823,2023-05-23,India,Mumbai,ads
824,2023-01-04,India,Pune,ads
825,2023-02-13,India,Pune,organic
826,2024-04-03,India,Indore,referral
827,2022-04-27,India,Delhi,organic
828,2022-05-14,India,Pune,ads
829,2022-02-27,India,Mumbai,ads
830,2023-07-10,India,Pune,ads
831,2023-11-16,India,Jammu,ads
832,2023-11-03,India,Delhi,ads
833,2022-06-22,India,Indore,ads
834,2024-04-08,India,Delhi,ads
835,2024-03-25,India,Jammu,ads
836,2022-05-29,India,Jammu,ads
837,2022-03-21,India,Jammu,organic
838,2024-06-04,India,Jammu,referral
839,2022-08-01,India,Mumbai,referral
840,2022-07-22,India,Indore,ads
841,2024-02-03,India,Jammu,ads
842,2022-08-17,India,Jammu,referral
843,2023-11-07,India,Pune,ads
844,2022-08-15,India,Indore,referral
845,2023-10-21,India,Delhi,organic
846,2023-06-16,India,Indore,referral
847,2023-03-17,India,Indore,referral
848,2023-02-06,India,Indore,organic
849,2022-02-16,India,Jammu,organic
850,2022-08-21,India,Jammu,ads
851,2022-11-01,India,Mumbai,ads
852,2023-06-10,India,Delhi,ads
853,2022-05-23,India,Pune,ads
854,2023-02-19,India,Indore,ads
855,2023-05-28,India,Delhi,ads
856,2023-01-08,India,Delhi,referral
857,2023-07-20,India,Mumbai,ads
858,2024-06-04,India,Pune,ads
859,2022-09-16,India,Indore,ads
860,2023-10-18,India,Pune,organic
861,2023-04-16,India,Mumbai,ads
862,2022-01-12,India,Jammu,referral
863,2022-11-26,India,Delhi,organic
864,2024-01-06,India,Indore,organic
865,2024-02-23,India,Jammu,ads
866,2022-12-24,India,Mumbai,ads
867,2023-02-12,India,Pune,referral
868,2023-10-30,India,Delhi,ads
869,2023-01-08,India,Indore,ads
870,2022-01-08,India,Jammu,ads
871,2022-05-02,India,Jammu,referral
872,2022-12-14,India,Delhi,ads
873,2023-11-07,India,Pune,referral
874,2022-03-31,India,Mumbai,ads
875,2023-10-10,India,Pune,organic
876,2023-11-29,India,Pune,organic
877,2022-11-12,India,Pune,ads
878,2022-06-27,India,Delhi,ads
879,2023-06-24,India,Delhi,ads
880,2024-01-02,India,Mumbai,ads
881,2024-05-18,India,Pune,referral
882,2022-02-10,India,Delhi,ads
883,2024-01-10,India,Mumbai,organic
884,2023-12-05,India,Mumbai,ads
885,2023-05-17,India,Pune,ads
886,2022-05-25,India,Indore,organic
887,2022-07-20,India,Pune,organic
888,2023-12-25,India,Indore,ads
889,2023-04-06,India,Mumbai,organic
890,2024-01-02,India,Delhi,ads
891,2024-01-22,India,Jammu,referral
892,2023-07-12,India,Mumbai,ads
893,2023-07-01,India,Delhi,ads
894,2022-09-10,India,Mumbai,organic
895,2023-01-25,India,Pune,ads
896,2023-08-17,India,Indore,ads
897,2024-06-01,India,Mumbai,ads
898,2022-09-13,India,Delhi,referral
899,2023-12-10,India,Pune,referral
900,2024-03-25,India,Jammu,organic
901,2023-03-26,India,Pune,ads
902,2022-01-10,India,Indore,organic
903,2024-04-03,India,Pune,ads
904,2024-03-08,India,Jammu,ads
905,2022-08-30,India,Delhi,referral
906,2022-09-08,India,Mumbai,ads
907,2024-05-26,India,Indore,ads
908,2022-01-05,India,Jammu,referral
909,2022-04-29,India,Indore,organic
910,2024-03-11,India,Pune,ads
911,2023-01-09,India,Indore,ads
912,2022-03-06,India,Jammu,organic
913,2022-05-26,India,Mumbai,ads
914,2022-08-12,India,Mumbai,ads
915,2022-08-27,India,Indore,ads
916,2022-06-26,India,Delhi,referral
917,2024-02-18,India,Indore,ads
918,2024-05-02,India,Pune,ads
919,2022-10-09,India,Mumbai,ads
920,2022-03-04,India,Mumbai,ads
921,2022-08-05,India,Mumbai,ads
922,2024-05-03,India,Delhi,referral
923,2024-04-06,India,Delhi,referral
924,2024-03-05,India,Jammu,ads
925,2023-11-20,India,Indore,referral
926,2023-04-06,India,Indore,ads
927,2023-09-02,India,Pune,organic
928,2022-04-15,India,Mumbai,ads
929,2022-04-09,India,Delhi,referral
930,2023-05-26,India,Pune,ads
931,2023-01-20,India,Pune,organic
932,2023-02-09,India,Delhi,organic
933,2024-04-02,India,Indore,ads
934,2023-06-02,India,Mumbai,ads
935,2023-04-21,India,Indore,ads
936,2023-12-10,India,Pune,organic
937,2024-05-12,India,Mumbai,ads
938,2023-10-07,India,Jammu,organic
939,2024-05-19,India,Pune,referral
940,2024-02-10,India,Indore,ads
941,2023-03-13,India,Indore,ads
942,2022-01-23,India,Indore,organic
943,2023-07-19,India,Delhi,organic
944,2023-11-08,India,Pune,referral
945,2023-12-15,India,Mumbai,ads
946,2023-04-03,India,Indore,ads
947,2022-03-24,India,Indore,referral
948,2022-05-25,India,Delhi,referral
949,2022-03-26,India,Mumbai,organic
950,2022-03-19,India,Pune,ads
951,2023-04-02,India,Jammu,ads
952,2024-05-27,India,Delhi,ads
953,2022-01-01,India,Pune,referral
954,2022-02-20,India,Jammu,ads
955,2023-11-16,India,Indore,organic
956,2023-12-18,India,Indore,organic
957,2024-02-11,India,Mumbai,ads
958,2023-03-22,India,Jammu,ads
959,2023-03-25,India,Indore,organic
960,2024-05-30,India,Indore,ads
961,2023-05-03,India,Mumbai,ads
962,2024-03-10,India,Pune,ads
963,2022-02-03,India,Indore,referral
964,2022-12-14,India,Delhi,referral
965,2022-04-05,India,Delhi,organic
966,2022-03-13,India,Pune,organic
967,2023-07-05,India,Jammu,organic
968,2022-06-03,India,Mumbai,organic
969,2022-09-07,India,Delhi,referral
970,2023-11-05,India,Delhi,ads
971,2023-03-14,India,Pune,ads
972,2022-04-28,India,Jammu,referral
973,2024-02-10,India,Jammu,organic
974,2024-06-09,India,Pune,ads
975,2022-11-02,India,Delhi,referral
976,2022-09-25,India,Mumbai,ads
977,2022-02-23,India,Delhi,ads
978,2022-08-24,India,Jammu,organic
979,2023-01-24,India,Delhi,ads
980,2024-01-04,India,Mumbai,organic
981,2024-02-02,India,Indore,ads
982,2024-04-04,India,Delhi,ads
983,2023-02-05,India,Pune,organic
984,2023-09-16,India,Indore,organic
985,2024-02-06,India,Pune,ads
986,2022-10-30,India,Pune,referral
987,2022-07-26,India,Pune,organic
988,2022-08-17,India,Delhi,ads
989,2024-05-02,India,Jammu,ads
990,2023-08-01,India,Indore,referral
991,2022-03-16,India,Mumbai,organic
992,2023-03-11,India,Jammu,ads
993,2022-04-13,India,Delhi,ads
994,2023-02-26,India,Pune,ads
995,2023-12-05,India,Mumbai,ads
996,2024-02-03,India,Indore,organic
997,2024-01-08,India,Jammu,referral
998,2024-03-16,India,Jammu,ads
999,2022-11-02,India,Mumbai,referral
1000,2022-04-08,India,Delhi,referral
1001,2024-04-29,India,Indore,referral
1002,2024-03-08,India,Mumbai,referral
1003,2022-12-01,India,Pune,referral
1004,2024-05-08,India,Indore,organic
1005,2023-03-11,India,Jammu,ads
1006,2023-03-23,India,Mumbai,ads
1007,2022-11-04,India,Jammu,referral
1008,2022-09-06,India,Jammu,ads
1009,2022-06-15,India,Jammu,ads
1010,2023-04-26,India,Delhi,ads
1011,2022-12-01,India,Jammu,referral
1012,2023-06-26,India,Pune,organic
1013,2024-01-29,India,Pune,ads
1014,2022-04-16,India,Indore,ads
1015,2023-07-17,India,Jammu,organic
1016,2022-03-22,India,Jammu,ads
1017,2022-05-13,India,Mumbai,organic
1018,2024-03-07,India,Delhi,ads
1019,2024-06-18,India,Indore,referral
1020,2022-05-18,India,Jammu,organic
1021,2022-07-03,India,Mumbai,organic
1022,2023-02-05,India,Delhi,organic
1023,2022-11-26,India,Indore,ads
1024,2024-02-24,India,Indore,ads
1025,2023-05-23,India,Jammu,organic
1026,2024-05-01,India,Indore,referral
1027,2022-03-10,India,Mumbai,ads
1028,2023-06-30,India,Indore,organic
1029,2024-02-13,India,Pune,referral
1030,2022-02-22,India,Mumbai,referral
1031,2023-03-26,India,Delhi,organic
1032,2022-07-24,India,Delhi,organic
1033,2022-05-06,India,Jammu,referral
1034,2024-01-17,India,Jammu,referral
1035,2022-02-12,India,Pune,referral
1036,2024-01-22,India,Delhi,organic
1037,2024-06-01,India,Delhi,ads
1038,2022-04-21,India,Delhi,ads
1039,2024-01-31,India,Delhi,ads
1040,2023-10-25,India,Indore,referral
1041,2022-07-02,India,Mumbai,referral
1042,2024-04-27,India,Mumbai,organic
1043,2022-04-05,India,Pune,organic
1044,2023-01-09,India,Indore,ads
1045,2023-06-04,India,Delhi,ads
1046,2024-06-18,India,Delhi,organic
1047,2022-12-26,India,Jammu,ads
1048,2024-06-18,India,Jammu,ads
1049,2023-11-27,India,Pune,organic
1050,2022-10-08,India,Delhi,ads
1051,2022-07-14,India,Pune,referral
1052,2024-05-13,India,Indore,ads
1053,2022-07-14,India,Mumbai,referral
1054,2023-10-29,India,Delhi,ads
1055,2022-04-03,India,Indore,ads
1056,2023-11-03,India,Delhi,organic
1057,2022-03-02,India,Jammu,organic
1058,2023-09-26,India,Pune,organic
1059,2022-02-20,India,Jammu,ads
1060,2023-02-07,India,Mumbai,ads
1061,2024-02-28,India,Jammu,organic
1062,2022-01-05,India,Delhi,ads
1063,2023-04-11,India,Jammu,ads
1064,2023-08-27,India,Delhi,organic
1065,2023-11-13,India,Mumbai,ads
1066,2024-04-08,India,Jammu,ads
1067,2023-06-18,India,Pune,ads
1068,2023-02-09,India,Pune,referral
1069,2024-04-17,India,Pune,ads
1070,2023-05-28,India,Jammu,referral
1071,2023-10-07,India,Jammu,ads
1072,2022-08-21,India,Jammu,organic
1073,2023-06-08,India,Delhi,ads
1074,2022-12-12,India,Mumbai,ads
1075,2022-02-15,India,Pune,referral
1076,2023-06-30,India,Delhi,referral
1077,2022-03-19,India,Pune,organic
1078,2023-12-31,India,Delhi,referral
1079,2024-03-23,India,Jammu,ads
1080,2022-03-14,India,Pune,ads
1081,2024-03-04,India,Jammu,ads
1082,2022-09-06,India,Pune,referral
1083,2022-02-16,India,Indore,ads
1084,2022-05-01,India,Delhi,referral
1085,2022-08-02,India,Indore,ads
1086,2022-08-27,India,Delhi,organic
1087,2022-02-25,India,Mumbai,ads
1088,2022-12-16,India,Pune,ads
1089,2022-04-17,India,Mumbai,organic
1090,2024-04-10,India,Mumbai,organic
1091,2022-02-17,India,Delhi,referral
1092,2023-07-27,India,Indore,organic
1093,2022-12-03,India,Jammu,organic
1094,2022-01-26,India,Delhi,referral
1095,2024-03-14,India,Jammu,organic
1096,2022-09-14,India,Mumbai,organic
1097,2022-01-08,India,Jammu,ads
1098,2023-09-17,India,Indore,ads
1099,2024-05-16,India,Delhi,organic
1100,2022-09-10,India,Indore,referral
1101,2023-11-23,India,Indore,ads
1102,2023-12-20,India,Delhi,ads
1103,2022-10-30,India,Indore,organic
1104,2023-10-01,India,Pune,ads
1105,2022-02-25,India,Pune,organic
1106,2023-12-27,India,Pune,organic
1107,2023-06-10,India,Jammu,ads
1108,2023-04-19,India,Indore,referral
1109,2022-01-28,India,Delhi,organic
1110,2022-03-19,India,Delhi,organic
1111,2022-08-04,India,Jammu,ads
1112,2023-01-21,India,Delhi,ads
1113,2022-12-31,India,Pune,referral
1114,2023-10-28,India,Indore,ads
1115,2023-06-10,India,Delhi,ads
1116,2023-11-30,India,Delhi,ads
1117,2022-11-08,India,Mumbai,ads
1118,2024-06-01,India,Mumbai,ads
1119,2022-01-07,India,Mumbai,ads
1120,2022-01-03,India,Indore,referral
1121,2023-09-15,India,Pune,organic
1122,2024-01-20,India,Pune,ads
1123,2022-12-29,India,Pune,organic
1124,2024-01-21,India,Indore,ads
1125,2023-05-23,India,Indore,organic
1126,2022-10-01,India,Mumbai,ads
1127,2023-05-21,India,Delhi,ads
1128,2024-03-16,India,Jammu,referral
1129,2024-01-09,India,Jammu,ads
1130,2024-06-01,India,Delhi,referral
1131,2022-01-15,India,Mumbai,ads
1132,2022-07-11,India,Delhi,ads
1133,2023-09-23,India,Delhi,organic
1134,2023-04-30,India,Jammu,organic
1135,2022-01-28,India,Mumbai,ads
1136,2023-12-15,India,Indore,ads
1137,2022-02-08,India,Jammu,ads
1138,2022-09-30,India,Indore,referral
1139,2022-08-19,India,Mumbai,ads
1140,2022-03-27,India,Delhi,ads
1141,2023-04-19,India,Pune,referral
1142,2022-05-06,India,Pune,ads
1143,2024-03-22,India,Mumbai,ads
1144,2023-06-21,India,Pune,ads
1145,2022-05-25,India,Indore,organic
1146,2023-06-09,India,Pune,ads
1147,2022-07-31,India,Mumbai,ads
1148,2022-01-25,India,Mumbai,referral
1149,2023-08-03,India,Indore,ads
1150,2023-01-29,India,Pune,ads
1151,2022-03-08,India,Pune,ads
1152,2022-08-21,India,Delhi,organic
1153,2022-04-19,India,Jammu,referral
1154,2022-05-26,India,Mumbai,ads
1155,2022-04-21,India,Delhi,ads
1156,2022-08-16,India,Mumbai,ads
1157,2022-04-21,India,Delhi,ads
1158,2023-04-15,India,Jammu,organic
1159,2022-02-03,India,Delhi,ads
1160,2023-09-15,India,Mumbai,ads
1161,2024-02-15,India,Pune,organic
1162,2023-01-04,India,Mumbai,ads
1163,2024-01-18,India,Indore,organic
1164,2023-08-18,India,Indore,ads
1165,2023-07-08,India,Indore,referral
1166,2023-03-01,India,Indore,ads
1167,2023-09-05,India,Jammu,referral
1168,2023-06-02,India,Pune,ads
1169,2023-11-23,India,Pune,organic
1170,2022-10-09,India,Mumbai,ads
1171,2022-11-16,India,Delhi,organic
1172,2024-01-08,India,Mumbai,ads
1173,2023-03-19,India,Mumbai,organic
1174,2022-11-11,India,Mumbai,organic
1175,2024-05-26,India,Mumbai,organic
1176,2024-01-11,India,Pune,organic
1177,2023-01-12,India,Delhi,ads
1178,2022-10-16,India,Mumbai,ads
1179,2023-03-13,India,Pune,organic
1180,2023-10-24,India,Mumbai,ads
1181,2022-10-04,India,Indore,ads
1182,2023-12-11,India,Mumbai,ads
1183,2023-08-05,India,Mumbai,ads
1184,2023-05-18,India,Jammu,organic
1185,2023-09-16,India,Indore,organic
1186,2023-05-31,India,Delhi,referral
1187,2022-12-16,India,Mumbai,ads
1188,2024-04-22,India,Delhi,referral
1189,2023-03-22,India,Indore,organic
1190,2024-04-09,India,Mumbai,referral
1191,2022-12-16,India,Jammu,referral
1192,2023-08-30,India,Pune,organic
1193,2023-10-26,India,Jammu,ads
1194,2024-04-02,India,Jammu,ads
1195,2022-05-17,India,Pune,ads
1196,2024-01-29,India,Pune,referral
1197,2024-06-17,India,Pune,referral
1198,2022-08-31,India,Mumbai,organic
1199,2023-06-27,India,Delhi,referral
1200,2022-02-09,India,Delhi,referral
1201,2022-08-17,India,Pune,organic
1202,2023-07-02,India,Jammu,organic
1203,2022-08-11,India,Indore,ads
1204,2022-01-06,India,Pune,ads
1205,2022-11-18,India,Jammu,ads
1206,2023-04-13,India,Jammu,ads
1207,2024-01-02,India,Mumbai,organic
1208,2022-03-16,India,Mumbai,ads
1209,2022-01-04,India,Delhi,referral
1210,2024-04-26,India,Delhi,ads
1211,2023-10-08,India,Indore,ads
1212,2022-04-28,India,Indore,referral
1213,2024-05-30,India,Indore,organic
1214,2023-08-29,India,Indore,ads
1215,2023-05-19,India,Jammu,organic
1216,2023-07-28,India,Jammu,ads
1217,2023-03-17,India,Delhi,referral
1218,2022-07-13,India,Mumbai,organic
1219,2024-04-26,India,Mumbai,ads
1220,2023-12-16,India,Pune,organic
1221,2023-01-27,India,Jammu,referral
1222,2022-01-26,India,Indore,organic
1223,2023-03-11,India,Indore,referral
1224,2022-06-22,India,Pune,ads
1225,2022-10-27,India,Mumbai,referral
1226,2023-10-07,India,Indore,organic
1227,2022-11-22,India,Mumbai,organic
1228,2023-02-14,India,Pune,ads
1229,2022-04-28,India,Mumbai,referral
1230,2024-04-15,India,Mumbai,organic
1231,2024-02-26,India,Mumbai,referral
1232,2023-12-25,India,Indore,ads
1233,2022-08-13,India,Delhi,ads
1234,2023-06-16,India,Jammu,ads
1235,2022-04-23,India,Mumbai,ads
1236,2022-05-20,India,Mumbai,organic
1237,2023-07-13,India,Mumbai,organic
1238,2022-01-01,India,Delhi,organic
1239,2022-03-31,India,Pune,referral
1240,2023-10-16,India,Indore,ads
1241,2022-11-16,India,Delhi,ads
1242,2023-07-04,India,Mumbai,referral
1243,2024-03-15,India,Delhi,organic
1244,2024-06-12,India,Delhi,organic
1245,2022-05-19,India,Delhi,ads
1246,2023-05-26,India,Pune,organic
1247,2024-05-17,India,Jammu,ads
1248,2024-04-24,India,Indore,organic
1249,2022-09-16,India,Pune,referral
1250,2023-11-04,India,Pune,organic
1251,2023-11-21,India,Jammu,ads
1252,2022-01-10,India,Pune,organic
1253,2022-09-18,India,Delhi,ads
1254,2023-10-12,India,Delhi,ads
1255,2022-06-21,India,Mumbai,referral
1256,2024-06-16,India,Pune,ads
1257,2022-01-13,India,Mumbai,referral
1258,2022-06-17,India,Indore,ads
1259,2023-10-04,India,Delhi,organic
1260,2023-08-19,India,Indore,organic
1261,2022-11-17,India,Jammu,ads
1262,2022-11-15,India,Delhi,organic
1263,2023-09-05,India,Indore,referral
1264,2022-11-25,India,Jammu,organic
1265,2024-02-24,India,Indore,organic
1266,2024-02-16,India,Jammu,referral
1267,2023-07-04,India,Jammu,ads
1268,2023-02-23,India,Delhi,ads
1269,2023-08-29,India,Mumbai,ads
1270,2022-04-05,India,Jammu,organic
1271,2024-03-27,India,Jammu,referral
1272,2023-08-04,India,Delhi,organic
1273,2022-11-14,India,Mumbai,referral
1274,2022-08-24,India,Pune,organic
1275,2022-11-30,India,Pune,ads
1276,2024-06-03,India,Mumbai,ads
1277,2023-01-11,India,Indore,referral
1278,2023-04-04,India,Delhi,ads
1279,2022-05-17,India,Mumbai,organic
1280,2023-08-11,India,Pune,ads
1281,2023-07-01,India,Jammu,ads
1282,2023-05-28,India,Pune,organic
1283,2022-10-23,India,Jammu,ads
1284,2022-11-16,India,Delhi,referral
1285,2023-07-26,India,Jammu,ads
1286,2024-04-11,India,Mumbai,organic
1287,2022-12-15,India,Jammu,organic
1288,2024-04-19,India,Indore,organic
1289,2024-02-18,India,Mumbai,referral
1290,2024-05-22,India,Delhi,ads
1291,2022-08-17,India,Mumbai,ads
1292,2022-09-27,India,Indore,ads
1293,2024-04-07,India,Delhi,referral
1294,2024-03-08,India,Pune,referral
1295,2022-10-18,India,Indore,ads
1296,2023-12-26,India,Delhi,organic
1297,2022-06-14,India,Jammu,ads
1298,2022-01-05,India,Mumbai,ads
1299,2024-04-30,India,Delhi,organic
1300,2023-01-14,India,Mumbai,ads
1301,2022-03-19,India,Jammu,ads
1302,2023-02-14,India,Delhi,organic
1303,2023-07-28,India,Pune,organic
1304,2022-05-12,India,Indore,ads
1305,2023-08-24,India,Delhi,organic
1306,2024-01-19,India,Jammu,organic
1307,2022-02-11,India,Delhi,ads
1308,2022-03-30,India,Mumbai,organic
1309,2023-02-06,India,Delhi,ads
1310,2022-10-23,India,Pune,ads
1311,2024-04-19,India,Delhi,ads
1312,2022-10-22,India,Indore,referral
1313,2023-09-08,India,Delhi,ads
1314,2023-06-10,India,Mumbai,ads
1315,2024-03-10,India,Delhi,ads
1316,2023-11-22,India,Pune,ads
1317,2023-09-29,India,Jammu,organic
1318,2023-02-26,India,Delhi,ads
1319,2024-05-14,India,Delhi,referral
1320,2022-01-23,India,Indore,organic
1321,2023-07-29,India,Pune,organic
1322,2022-05-23,India,Jammu,ads
1323,2023-10-27,India,Mumbai,ads
1324,2022-05-25,India,Delhi,ads
1325,2022-08-13,India,Jammu,organic
1326,2023-05-18,India,Mumbai,ads
1327,2024-03-31,India,Pune,organic
1328,2023-09-08,India,Pune,ads
1329,2022-04-14,India,Jammu,ads
1330,2022-02-08,India,Mumbai,ads
1331,2022-07-17,India,Pune,ads
1332,2023-10-08,India,Jammu,referral
1333,2023-08-02,India,Pune,ads
1334,2023-01-26,India,Pune,referral
1335,2022-06-28,India,Pune,organic
1336,2023-07-08,India,Indore,referral
1337,2023-03-24,India,Mumbai,ads
1338,2023-05-15,India,Jammu,referral
